days_since_signup,sessions_7d,content_hours_7d,downloads_7d,paywall_views_7d,country_tier,converted
9,3,1.61,0,0,Tier_1,1
52,4,4.58,2,3,Tier_2,1
36,2,4.34,0,0,Tier_2,1
22,2,0.92,0,0,Tier_1,1
42,1,8.31,2,2,Tier_3,1
26,3,0.77,1,3,Tier_2,1
58,3,10.17,2,1,Tier_2,1
54,4,3.05,1,0,Tier_2,1
12,6,1.07,0,1,Tier_1,1
17,4,0.48,1,1,Tier_3,1
14,4,3.94,1,1,Tier_1,1
14,5,1.01,0,3,Tier_1,1
57,2,8.14,1,1,Tier_1,1
34,5,2.66,0,0,Tier_1,1
53,1,2.7,2,1,Tier_3,1
57,2,5.98,0,2,Tier_3,1
20,5,1.61,1,3,Tier_2,1
11,2,5.05,2,3,Tier_3,1
16,4,6.43,1,1,Tier_2,1
51,4,1.34,1,1,Tier_2,1
31,4,3.59,0,1,Tier_3,1
55,4,3.4,2,2,Tier_1,1
6,1,5.64,0,1,Tier_1,1
56,4,1.35,1,1,Tier_1,1
19,3,0.82,1,2,Tier_2,1
37,4,2.12,1,1,Tier_3,1
58,1,6.42,0,0,Tier_3,1
4,2,0.63,2,1,Tier_3,1
47,1,3.35,1,1,Tier_2,1
4,2,3.95,2,2,Tier_3,1
20,4,2.89,1,2,Tier_1,1
10,3,5.74,2,2,Tier_2,1
24,5,1.92,0,1,Tier_2,1
54,3,1.88,2,1,Tier_1,1
35,4,3.71,1,1,Tier_3,1
26,2,1.59,1,2,Tier_2,1
37,5,4.2,1,0,Tier_2,1
38,2,1.52,1,1,Tier_1,1
21,2,0.94,0,1,Tier_2,1
54,2,4.57,5,2,Tier_2,1
40,2,1.44,1,2,Tier_2,1
39,5,6.93,1,0,Tier_1,1
21,3,2.85,3,0,Tier_2,1
10,2,1.12,0,2,Tier_2,1
38,6,3.4,1,2,Tier_2,1
46,0,1.07,0,1,Tier_2,1
4,1,0.51,1,2,Tier_1,1
57,6,2.52,3,3,Tier_3,1
45,7,1.54,4,1,Tier_2,1
20,5,2.4,1,3,Tier_1,1
17,5,1.43,3,1,Tier_1,1
55,3,2.09,0,2,Tier_1,1
7,3,2.9,0,0,Tier_1,0
4,2,0.67,1,1,Tier_2,1
29,2,0.89,2,2,Tier_2,1
14,1,0.99,2,1,Tier_1,1
3,1,1.45,1,1,Tier_3,1
24,2,0.86,2,1,Tier_3,1
37,4,3.97,2,2,Tier_2,1
16,5,1.64,2,0,Tier_1,1
58,2,1.0,1,2,Tier_3,1
55,3,2.54,2,4,Tier_1,1
52,3,1.59,2,1,Tier_1,1
4,4,5.33,0,3,Tier_2,1
56,8,1.41,2,1,Tier_1,1
24,4,7.06,2,1,Tier_1,1
34,4,2.36,1,2,Tier_2,1
30,2,2.24,0,0,Tier_3,1
18,3,1.02,1,0,Tier_3,1
19,2,2.88,1,1,Tier_3,1
31,0,5.74,2,1,Tier_2,0
19,3,3.59,2,0,Tier_1,1
49,2,4.83,0,1,Tier_1,1
46,3,0.14,3,0,Tier_2,1
19,1,1.23,1,1,Tier_2,1
22,3,3.95,2,1,Tier_2,1
24,0,2.99,0,0,Tier_1,0
45,2,2.08,1,1,Tier_2,0
12,3,16.57,1,0,Tier_2,1
30,3,0.93,1,1,Tier_3,0
58,0,2.09,2,2,Tier_3,0
38,5,1.93,0,2,Tier_1,1
53,2,2.75,2,0,Tier_2,1
31,5,1.19,0,3,Tier_1,1
36,3,0.66,0,1,Tier_1,1
19,3,1.49,1,1,Tier_1,1
48,3,2.45,2,1,Tier_1,1
45,2,2.83,0,3,Tier_2,1
36,5,2.86,3,1,Tier_3,1
30,2,3.89,0,1,Tier_2,1
55,2,2.95,1,0,Tier_2,1
49,2,2.82,1,0,Tier_2,1
55,3,2.31,1,6,Tier_2,1
33,2,1.88,1,1,Tier_1,1
18,2,8.22,0,0,Tier_1,1
52,2,3.29,1,1,Tier_3,1
49,1,2.87,1,3,Tier_2,1
59,3,2.0,1,1,Tier_1,1
28,0,3.03,0,0,Tier_2,1
59,1,3.37,1,1,Tier_2,1
47,6,1.32,0,0,Tier_3,1
11,1,2.36,0,0,Tier_1,0
57,5,2.72,0,3,Tier_2,0
54,2,5.04,3,1,Tier_3,1
45,5,1.21,4,1,Tier_3,1
33,3,0.43,0,2,Tier_2,1
17,0,3.86,1,0,Tier_2,0
6,1,0.62,0,2,Tier_3,1
4,3,1.64,0,1,Tier_2,1
20,0,2.23,1,3,Tier_3,0
48,1,0.69,1,1,Tier_2,0
47,0,0.89,1,6,Tier_3,1
27,4,0.48,2,3,Tier_3,1
15,1,1.01,1,0,Tier_2,0
6,0,5.59,2,1,Tier_1,1
47,2,7.19,1,0,Tier_1,1
14,4,2.8,2,0,Tier_3,0
11,4,1.34,2,2,Tier_1,1
39,4,2.54,5,0,Tier_3,1
9,1,3.19,0,1,Tier_1,1
26,3,0.96,2,3,Tier_3,1
16,2,1.08,4,2,Tier_3,1
5,1,6.27,0,3,Tier_3,1
57,0,5.07,4,0,Tier_1,1
52,4,2.32,1,1,Tier_3,1
10,2,1.0,1,1,Tier_2,1
50,2,0.96,0,1,Tier_1,1
3,1,1.09,4,0,Tier_3,0
13,3,2.46,2,1,Tier_1,1
43,4,2.63,1,1,Tier_1,1
49,6,0.71,1,0,Tier_2,1
30,2,1.33,0,5,Tier_2,1
54,2,1.02,1,3,Tier_3,1
45,3,2.61,1,3,Tier_1,0
6,2,4.81,2,1,Tier_1,1
17,1,0.79,1,1,Tier_3,1
59,1,0.09,1,1,Tier_1,0
45,2,0.7,1,1,Tier_1,1
51,3,1.36,0,1,Tier_3,0
53,6,3.49,2,2,Tier_2,1
19,1,3.73,1,1,Tier_1,1
42,1,0.89,0,2,Tier_3,1
35,2,1.46,2,0,Tier_3,1
46,3,2.49,0,3,Tier_3,1
26,1,1.46,1,1,Tier_1,1
51,3,3.31,0,1,Tier_1,0
5,7,3.42,1,0,Tier_2,1
29,0,5.92,0,2,Tier_2,1
37,1,3.01,2,0,Tier_2,1
20,4,5.97,3,0,Tier_3,1
49,3,4.96,1,1,Tier_1,1
21,4,6.68,2,2,Tier_2,1
10,1,2.81,2,2,Tier_3,1
5,3,0.9,3,0,Tier_2,1
36,4,4.4,2,0,Tier_2,1
6,4,0.07,1,1,Tier_2,1
26,3,2.15,1,1,Tier_1,1
4,3,2.71,2,0,Tier_2,1
39,3,3.23,4,3,Tier_1,1
39,2,0.66,2,0,Tier_1,1
50,2,0.81,0,1,Tier_3,0
35,4,1.41,1,4,Tier_1,1
1,3,3.91,0,3,Tier_2,1
24,2,5.08,0,3,Tier_3,0
57,2,2.45,1,0,Tier_1,1
36,4,5.84,0,1,Tier_2,1
6,1,3.8,0,0,Tier_2,1
41,6,3.15,1,0,Tier_2,1
54,3,1.57,1,1,Tier_1,1
46,2,5.47,1,2,Tier_1,1
44,3,3.68,0,0,Tier_1,1
57,5,5.18,0,1,Tier_1,1
31,3,2.56,2,1,Tier_2,1
20,2,2.43,1,0,Tier_3,1
24,0,7.63,1,0,Tier_2,1
25,4,3.98,1,2,Tier_1,1
36,4,0.89,0,1,Tier_3,0
21,3,1.09,1,1,Tier_2,1
30,6,1.79,0,1,Tier_2,1
24,3,2.86,2,2,Tier_2,1
44,1,0.8,2,1,Tier_3,1
42,1,3.01,0,1,Tier_2,1
30,4,2.99,2,4,Tier_2,1
22,3,0.47,1,0,Tier_3,0
28,1,0.57,2,1,Tier_2,1
7,1,4.26,0,3,Tier_1,1
35,1,2.34,2,0,Tier_3,0
55,2,1.15,1,1,Tier_1,1
28,3,2.9,0,2,Tier_2,1
14,1,4.18,1,2,Tier_2,1
56,2,3.2,2,4,Tier_1,1
10,2,3.04,1,1,Tier_3,0
16,4,3.72,1,2,Tier_1,1
16,2,4.96,0,1,Tier_2,1
54,3,5.05,1,2,Tier_2,1
31,3,1.85,1,1,Tier_2,1
42,2,3.68,2,0,Tier_1,1
25,3,4.51,2,1,Tier_1,1
13,2,3.66,4,1,Tier_3,1
6,2,0.94,1,0,Tier_2,1
44,1,4.06,1,1,Tier_2,1
9,5,0.85,0,2,Tier_2,1
45,8,3.23,1,1,Tier_1,1
36,4,1.12,2,2,Tier_3,1
56,1,2.41,2,4,Tier_3,1
43,5,2.54,0,1,Tier_3,1
20,4,3.98,0,1,Tier_3,1
18,1,1.57,3,0,Tier_2,1
58,5,3.49,0,2,Tier_2,1
43,1,5.53,1,1,Tier_1,1
57,3,4.75,1,0,Tier_3,1
21,3,5.04,1,1,Tier_3,1
4,5,0.22,0,0,Tier_2,1
50,2,0.85,1,2,Tier_2,1
33,1,0.72,1,0,Tier_3,1
27,1,0.93,3,2,Tier_2,1
7,0,0.52,1,0,Tier_3,1
6,5,0.46,0,1,Tier_2,1
15,5,1.53,0,3,Tier_2,1
18,2,3.75,1,1,Tier_2,1
32,3,4.41,1,0,Tier_1,1
56,3,0.93,1,0,Tier_1,1
11,1,2.32,1,0,Tier_1,1
20,2,3.84,2,0,Tier_1,1
24,3,4.84,3,2,Tier_2,1
15,7,5.7,0,3,Tier_2,1
48,4,4.18,2,1,Tier_1,1
7,2,5.67,2,1,Tier_1,1
21,2,0.77,0,1,Tier_2,1
42,1,1.13,2,1,Tier_2,1
26,2,1.4,2,2,Tier_1,1
44,4,0.09,1,2,Tier_2,1
56,1,2.96,1,3,Tier_1,1
14,7,0.34,0,1,Tier_2,1
57,1,1.15,1,0,Tier_1,1
37,4,3.4,2,0,Tier_1,1
58,2,0.93,0,0,Tier_1,1
21,1,2.08,0,0,Tier_2,0
18,7,2.98,0,0,Tier_2,1
5,5,1.23,4,1,Tier_1,1
3,4,4.73,1,2,Tier_2,1
23,4,4.1,0,1,Tier_3,1
26,3,5.63,1,1,Tier_1,1
37,5,1.92,1,4,Tier_2,1
24,2,2.35,1,0,Tier_2,0
49,3,4.15,1,0,Tier_1,1
19,5,9.56,0,2,Tier_2,1
51,5,1.53,0,1,Tier_2,1
25,3,2.39,0,0,Tier_2,0
21,2,1.51,0,1,Tier_3,0
12,0,5.99,0,0,Tier_2,0
57,3,3.08,1,0,Tier_2,1
41,2,1.45,2,2,Tier_2,1
33,0,1.24,2,2,Tier_3,1
50,1,3.23,0,0,Tier_2,0
53,1,1.81,1,0,Tier_2,1
4,2,5.13,2,0,Tier_2,1
42,3,1.85,0,0,Tier_2,1
57,1,2.71,0,0,Tier_2,0
7,2,0.42,0,1,Tier_3,1
22,5,0.48,1,3,Tier_3,1
55,6,3.93,1,4,Tier_2,1
33,5,2.47,0,0,Tier_3,1
17,6,3.98,1,0,Tier_3,0
24,1,2.9,0,3,Tier_3,1
34,1,4.55,0,0,Tier_1,1
28,7,5.63,0,1,Tier_1,1
58,2,3.78,1,2,Tier_2,0
43,2,1.38,1,1,Tier_2,0
41,3,2.5,2,0,Tier_1,1
39,4,1.16,0,1,Tier_2,0
22,4,1.23,0,0,Tier_2,1
49,2,0.75,1,0,Tier_2,0
17,1,2.7,1,3,Tier_2,1
34,3,10.03,1,1,Tier_1,1
6,2,3.36,0,1,Tier_3,0
46,4,0.47,2,1,Tier_2,1
6,5,1.22,0,0,Tier_1,1
34,1,2.09,3,0,Tier_2,0
1,7,4.56,1,2,Tier_1,1
10,3,2.87,1,2,Tier_2,1
21,1,5.91,0,2,Tier_2,1
5,8,1.37,2,0,Tier_1,1
2,2,3.6,2,0,Tier_2,1
22,3,3.95,1,1,Tier_2,1
48,3,1.04,0,0,Tier_1,1
57,6,4.15,3,1,Tier_3,1
2,2,3.26,1,1,Tier_2,1
10,4,2.53,2,1,Tier_3,1
34,1,3.03,1,0,Tier_2,1
16,4,10.65,3,1,Tier_2,1
48,2,1.95,3,2,Tier_3,1
51,3,5.65,1,1,Tier_2,1
39,7,4.29,4,1,Tier_2,0
22,4,0.69,2,3,Tier_1,1
12,4,1.88,1,0,Tier_1,1
24,5,4.55,1,3,Tier_2,1
47,0,0.35,0,1,Tier_2,0
40,3,8.85,1,4,Tier_2,1
38,1,4.88,1,1,Tier_3,1
59,5,1.04,1,1,Tier_3,1
10,1,1.01,0,2,Tier_1,1
35,4,0.64,1,1,Tier_2,1
51,4,2.89,2,0,Tier_2,1
49,1,2.83,0,1,Tier_1,0
32,7,2.76,3,3,Tier_2,1
7,4,2.6,0,1,Tier_3,1
21,1,5.23,0,3,Tier_1,1
20,1,4.33,0,2,Tier_2,0
26,1,4.54,0,2,Tier_2,1
4,5,1.86,1,3,Tier_2,1
46,3,2.28,1,1,Tier_3,1
52,1,6.89,0,2,Tier_2,1
22,4,1.88,0,0,Tier_1,0
15,7,1.87,2,4,Tier_1,1
56,1,0.69,1,1,Tier_1,0
40,3,8.17,1,1,Tier_2,1
21,2,4.88,1,1,Tier_2,1
15,1,4.98,1,2,Tier_2,1
22,3,5.66,1,0,Tier_2,1
52,2,2.26,1,1,Tier_1,0
28,4,3.1,2,1,Tier_2,1
14,1,4.18,1,2,Tier_1,1
27,3,4.33,1,0,Tier_2,1
41,1,0.24,1,1,Tier_3,1
40,1,2.45,0,3,Tier_2,0
58,3,5.31,1,0,Tier_1,1
28,2,3.33,1,0,Tier_2,0
26,7,6.32,1,2,Tier_2,1
49,6,1.47,0,1,Tier_3,1
2,1,1.88,2,4,Tier_3,1
25,2,9.35,0,0,Tier_2,1
56,2,2.72,0,1,Tier_1,1
3,2,1.5,2,1,Tier_1,1
8,1,3.0,5,1,Tier_1,1
44,2,5.36,0,0,Tier_1,1
33,2,1.09,1,1,Tier_3,0
42,2,0.32,0,1,Tier_2,0
52,2,6.66,0,2,Tier_2,1
35,2,5.0,1,1,Tier_2,0
6,0,0.65,0,1,Tier_3,0
39,1,1.8,2,0,Tier_1,1
52,4,3.45,1,2,Tier_2,1
23,3,4.33,0,2,Tier_2,1
25,3,3.54,2,0,Tier_2,1
59,5,2.56,1,0,Tier_2,1
50,4,0.25,1,1,Tier_1,1
43,0,2.94,0,4,Tier_3,1
19,3,0.18,3,0,Tier_2,1
5,2,2.58,1,2,Tier_1,0
51,3,3.55,0,2,Tier_2,1
11,6,6.75,1,1,Tier_3,1
56,2,4.41,0,0,Tier_3,1
12,4,2.45,2,1,Tier_1,1
10,5,3.14,1,0,Tier_2,1
8,6,0.99,3,0,Tier_2,1
24,2,1.85,1,1,Tier_1,1
28,3,3.82,0,1,Tier_3,1
41,1,1.02,0,1,Tier_1,0
36,5,2.18,0,0,Tier_1,0
37,6,2.02,0,0,Tier_3,1
21,4,8.54,1,4,Tier_2,1
8,3,3.02,0,0,Tier_1,1
55,4,4.54,1,1,Tier_3,1
9,8,0.27,0,4,Tier_2,1
47,2,2.76,2,1,Tier_2,1
15,5,0.46,0,0,Tier_2,0
48,2,3.19,2,1,Tier_2,1
46,4,2.98,2,1,Tier_2,1
40,4,2.92,4,2,Tier_2,1
18,2,0.7,1,2,Tier_2,1
42,3,3.22,1,2,Tier_1,1
20,5,1.56,2,1,Tier_1,1
6,2,3.59,1,1,Tier_1,1
12,3,4.48,2,0,Tier_1,1
2,1,3.19,0,0,Tier_1,1
7,5,1.51,1,3,Tier_1,1
16,1,1.5,0,2,Tier_2,1
3,3,2.35,1,2,Tier_2,1
45,2,1.25,3,1,Tier_3,1
3,5,2.86,0,1,Tier_2,1
27,6,3.38,2,1,Tier_1,1
50,1,0.25,1,1,Tier_2,0
43,6,4.04,2,1,Tier_2,1
40,2,3.23,2,0,Tier_1,1
38,4,1.49,0,2,Tier_2,0
33,2,5.07,0,0,Tier_3,1
28,4,1.03,2,0,Tier_1,1
1,2,2.0,0,0,Tier_2,1
55,2,2.57,2,0,Tier_3,1
8,3,2.02,0,3,Tier_3,1
37,3,1.82,2,0,Tier_1,1
32,4,1.77,1,0,Tier_3,1
48,1,2.54,1,0,Tier_1,0
43,1,3.85,1,2,Tier_3,1
37,2,5.42,0,1,Tier_1,1
4,1,3.3,0,0,Tier_1,1
30,3,3.27,0,2,Tier_1,1
6,2,3.0,0,0,Tier_1,1
46,2,1.47,2,1,Tier_1,1
54,2,1.3,2,3,Tier_2,1
19,0,1.67,0,0,Tier_2,1
32,4,0.83,1,1,Tier_2,1
9,5,3.09,2,3,Tier_3,1
12,5,2.7,1,0,Tier_1,1
11,5,4.23,0,1,Tier_1,1
46,3,1.24,2,5,Tier_2,1
55,2,4.32,0,1,Tier_1,1
16,3,2.07,3,2,Tier_1,1
1,3,1.8,0,1,Tier_3,1
45,5,4.38,2,2,Tier_1,1
55,1,0.28,1,1,Tier_2,0
53,1,6.66,0,1,Tier_1,1
21,3,9.75,0,2,Tier_3,1
30,0,5.59,2,2,Tier_1,1
13,2,1.37,1,4,Tier_2,0
34,2,3.78,1,0,Tier_3,0
4,1,5.23,1,0,Tier_1,1
28,5,1.51,1,0,Tier_1,1
38,1,2.9,0,1,Tier_2,1
58,4,4.5,2,0,Tier_2,1
31,1,4.37,0,1,Tier_2,1
59,5,3.33,0,1,Tier_2,1
55,3,2.93,1,1,Tier_3,1
27,3,3.57,1,3,Tier_2,1
5,1,5.42,0,1,Tier_1,1
25,4,1.61,1,2,Tier_3,1
3,4,3.34,1,0,Tier_1,1
33,5,3.64,0,0,Tier_2,0
4,0,2.42,1,3,Tier_1,1
25,4,1.03,1,1,Tier_3,1
20,1,1.54,1,2,Tier_2,1
34,4,1.51,0,1,Tier_2,1
26,4,2.71,0,5,Tier_2,1
5,1,2.83,0,2,Tier_3,0
35,3,2.44,3,1,Tier_3,1
28,1,2.34,0,0,Tier_2,0
29,2,5.84,0,1,Tier_2,1
9,3,0.07,0,0,Tier_1,1
52,1,5.64,2,1,Tier_2,1
38,2,2.82,0,0,Tier_1,1
50,1,11.63,0,0,Tier_2,1
6,2,4.14,3,1,Tier_2,1
19,5,1.51,1,1,Tier_1,1
44,0,0.76,2,1,Tier_1,1
57,3,6.86,1,0,Tier_3,1
11,2,6.1,0,2,Tier_2,1
2,2,4.04,0,2,Tier_1,1
47,3,5.03,4,0,Tier_1,1
44,2,3.19,0,0,Tier_2,0
44,3,0.99,0,1,Tier_3,1
9,0,4.35,1,1,Tier_1,1
21,1,4.26,2,2,Tier_3,1
24,7,5.64,1,2,Tier_1,1
34,2,2.74,4,0,Tier_3,1
22,3,2.97,0,1,Tier_3,1
3,1,2.18,1,2,Tier_2,1
12,1,4.09,1,2,Tier_3,1
28,3,0.51,1,3,Tier_2,1
30,5,1.52,4,2,Tier_1,0
26,1,2.94,0,2,Tier_3,1
48,0,4.11,0,1,Tier_1,1
21,3,8.98,1,1,Tier_2,1
28,6,2.35,1,2,Tier_2,1
56,5,4.24,3,2,Tier_1,1
26,4,2.97,0,0,Tier_3,1
33,3,1.25,0,1,Tier_1,0
21,7,3.7,0,1,Tier_2,1
35,2,3.11,0,1,Tier_1,1
52,4,1.82,1,1,Tier_3,1
34,2,2.36,2,0,Tier_1,0
41,4,2.42,1,0,Tier_1,0
51,4,2.32,0,2,Tier_1,1
47,3,6.51,0,2,Tier_3,0
18,6,2.59,3,1,Tier_1,1
58,2,1.09,1,1,Tier_2,1
11,7,0.92,4,2,Tier_3,1
57,0,2.47,2,3,Tier_1,1
23,0,3.07,1,3,Tier_3,1
48,4,2.18,0,2,Tier_1,1
22,6,2.4,1,1,Tier_3,1
17,5,2.49,0,0,Tier_3,1
5,1,0.61,0,2,Tier_1,1
44,2,1.41,2,3,Tier_2,1
11,3,1.36,1,0,Tier_2,0
30,6,2.16,1,2,Tier_2,1
15,5,1.52,1,1,Tier_2,1
27,3,0.81,2,1,Tier_3,1
35,4,3.65,0,1,Tier_1,1
33,4,2.35,1,0,Tier_3,1
20,2,1.26,2,0,Tier_1,1
16,1,1.12,2,1,Tier_2,1
34,5,1.33,1,2,Tier_1,1
2,1,0.48,0,0,Tier_3,1
35,2,4.12,1,1,Tier_2,1
40,4,4.55,3,1,Tier_2,1
56,1,2.62,0,0,Tier_1,1
28,5,3.28,0,2,Tier_2,1
47,3,1.22,3,2,Tier_1,1
39,4,4.36,4,3,Tier_1,1
6,2,0.71,1,0,Tier_1,0
9,3,1.46,1,1,Tier_3,1
20,2,3.02,1,1,Tier_2,1
1,2,3.78,2,1,Tier_2,1
8,5,1.62,2,2,Tier_3,0
55,1,2.85,3,1,Tier_2,1
23,2,1.35,2,0,Tier_2,1
3,4,2.11,0,3,Tier_2,1
4,3,2.48,1,1,Tier_1,1
58,1,1.71,0,1,Tier_2,1
25,2,3.61,1,0,Tier_3,1
47,2,1.66,2,1,Tier_3,0
38,0,2.88,0,2,Tier_2,1
15,3,1.88,3,3,Tier_1,1
21,5,4.46,2,1,Tier_2,1
35,3,2.3,2,0,Tier_1,1
57,6,1.64,2,0,Tier_1,1
53,2,3.4,0,1,Tier_1,1
53,2,0.88,0,3,Tier_1,1
46,0,1.74,0,0,Tier_1,1
52,4,3.45,1,2,Tier_2,1
14,3,2.25,0,0,Tier_1,1
36,5,2.36,0,0,Tier_1,1
12,3,1.53,1,0,Tier_1,1
17,1,2.67,3,1,Tier_2,1
39,3,0.87,1,0,Tier_2,0
9,3,1.38,1,1,Tier_2,1
35,5,1.13,1,1,Tier_3,0
13,2,4.46,1,2,Tier_3,1
15,6,2.75,0,2,Tier_2,1
18,6,3.09,1,3,Tier_3,1
51,5,2.14,0,2,Tier_1,1
33,2,5.65,0,2,Tier_1,1
6,2,5.85,1,2,Tier_2,1
59,4,0.59,4,1,Tier_1,1
27,0,1.79,1,0,Tier_2,1
23,3,3.38,1,1,Tier_1,1
59,1,2.04,2,1,Tier_1,1
27,3,0.69,1,1,Tier_1,1
34,4,1.11,1,1,Tier_2,1
56,3,0.7,2,2,Tier_1,1
46,1,0.42,0,2,Tier_2,0
38,2,3.12,1,0,Tier_3,1
14,2,1.2,0,0,Tier_1,1
36,2,2.86,0,1,Tier_2,1
53,1,3.0,0,1,Tier_2,1
8,2,1.65,1,2,Tier_2,0
35,1,1.97,4,1,Tier_2,1
19,2,2.68,0,2,Tier_2,0
30,1,1.8,1,0,Tier_3,0
14,4,1.85,0,0,Tier_3,1
59,0,5.27,2,1,Tier_2,1
20,5,1.9,1,0,Tier_2,1
49,1,1.49,2,2,Tier_2,1
25,4,3.15,0,2,Tier_1,1
40,3,4.68,1,0,Tier_3,1
24,1,2.52,1,1,Tier_1,1
14,4,1.02,1,2,Tier_1,1
26,3,0.35,0,2,Tier_2,1
38,1,12.87,1,0,Tier_2,1
23,2,6.52,1,5,Tier_2,1
22,1,6.41,1,2,Tier_2,1
48,3,3.84,1,2,Tier_3,1
57,3,1.89,0,1,Tier_2,0
19,2,5.21,1,1,Tier_2,1
46,4,1.9,2,1,Tier_2,1
51,4,3.31,1,0,Tier_2,1
3,1,3.07,1,2,Tier_2,1
42,2,1.83,1,0,Tier_1,1
19,3,6.77,0,2,Tier_1,1
9,3,3.6,1,1,Tier_1,1
28,3,1.16,2,1,Tier_2,1
20,2,1.84,1,1,Tier_2,1
45,1,5.42,1,2,Tier_2,1
7,2,2.35,1,1,Tier_3,1
14,5,4.35,0,1,Tier_2,1
9,6,0.62,1,0,Tier_1,1
59,2,1.91,0,1,Tier_1,1
55,4,3.8,0,1,Tier_1,1
57,4,1.43,1,2,Tier_1,1
19,1,5.64,0,2,Tier_1,1
47,5,2.58,5,0,Tier_1,1
52,4,4.94,0,2,Tier_3,1
14,0,3.79,1,1,Tier_3,1
56,3,1.5,0,2,Tier_2,1
38,6,1.19,3,1,Tier_2,1
53,0,1.35,0,1,Tier_2,1
36,4,2.15,2,1,Tier_1,1
40,1,1.33,1,0,Tier_3,0
17,3,10.94,1,1,Tier_1,1
30,2,1.29,2,2,Tier_3,0
9,0,0.13,0,1,Tier_2,1
33,5,0.6,1,2,Tier_1,1
56,2,0.47,0,0,Tier_1,0
52,4,2.15,3,2,Tier_2,1
25,2,1.14,2,3,Tier_1,1
14,4,2.4,2,0,Tier_2,1
11,3,0.63,2,0,Tier_1,1
53,4,3.46,1,1,Tier_2,1
35,1,4.29,0,2,Tier_2,1
41,0,0.56,0,3,Tier_1,1
59,8,2.58,1,0,Tier_1,1
14,3,0.64,0,1,Tier_3,0
30,3,11.03,0,0,Tier_2,1
41,4,3.25,1,0,Tier_2,1
4,2,1.22,2,1,Tier_2,1
59,2,3.66,1,0,Tier_3,1
4,3,2.29,1,1,Tier_2,1
28,1,2.47,1,0,Tier_1,1
8,3,2.28,0,0,Tier_2,1
2,5,0.76,0,2,Tier_2,1
41,4,1.83,1,0,Tier_1,1
46,8,2.26,1,0,Tier_2,1
22,4,0.96,2,2,Tier_3,1
41,3,6.49,1,1,Tier_2,1
56,1,2.07,3,1,Tier_3,0
55,2,3.92,1,0,Tier_2,0
16,5,1.48,0,1,Tier_1,1
29,2,3.65,2,0,Tier_1,1
49,6,2.91,0,0,Tier_3,0
48,3,2.54,0,2,Tier_1,0
30,5,9.19,1,2,Tier_1,1
12,2,5.92,0,1,Tier_1,1
35,2,0.92,0,2,Tier_3,1
11,5,1.41,1,1,Tier_2,1
46,5,0.98,1,0,Tier_1,1
50,4,4.63,0,0,Tier_3,0
21,4,1.93,0,2,Tier_2,1
21,0,6.12,0,0,Tier_3,0
5,3,1.06,1,0,Tier_2,1
48,4,4.33,0,0,Tier_2,1
20,4,5.27,1,1,Tier_1,1
37,4,2.27,0,1,Tier_1,1
3,4,1.16,0,3,Tier_2,1
44,0,0.51,1,0,Tier_2,1
33,6,2.66,5,0,Tier_2,1
53,4,2.68,1,0,Tier_3,1
9,1,0.26,0,0,Tier_3,1
9,2,2.9,0,1,Tier_2,1
4,2,0.79,1,2,Tier_1,1
35,1,4.02,1,0,Tier_1,1
17,3,2.8,1,1,Tier_1,0
34,5,1.63,1,0,Tier_3,1
24,3,1.4,2,0,Tier_2,1
32,5,0.45,1,2,Tier_2,1
1,0,0.72,0,1,Tier_1,1
8,6,0.24,0,2,Tier_2,1
45,2,3.2,0,3,Tier_2,0
23,4,1.46,2,1,Tier_1,1
47,3,0.34,2,1,Tier_2,1
40,1,2.05,1,2,Tier_1,1
12,2,0.73,3,2,Tier_1,1
54,4,6.02,0,0,Tier_1,1
12,4,1.17,2,1,Tier_3,1
46,4,2.09,0,2,Tier_1,1
47,7,1.46,0,4,Tier_2,1
15,6,2.11,2,2,Tier_1,1
41,1,2.31,1,1,Tier_2,1
19,6,7.62,0,2,Tier_1,1
26,2,2.4,0,2,Tier_3,1
52,4,9.93,2,3,Tier_2,1
29,6,2.53,1,3,Tier_3,1
22,2,1.41,0,1,Tier_2,1
40,1,4.82,0,1,Tier_1,1
21,4,4.57,0,1,Tier_2,1
51,3,0.38,1,0,Tier_1,1
38,2,2.08,0,0,Tier_3,1
20,2,2.99,0,0,Tier_1,1
57,6,4.43,0,0,Tier_1,1
29,3,6.55,2,1,Tier_2,1
51,4,6.67,1,1,Tier_1,1
4,3,1.58,2,2,Tier_1,1
55,4,1.08,1,1,Tier_2,1
7,5,1.2,2,3,Tier_1,1
28,2,8.37,0,3,Tier_1,1
28,3,0.89,4,2,Tier_2,1
4,2,3.43,1,2,Tier_1,1
22,3,1.47,1,0,Tier_2,1
12,3,1.76,1,1,Tier_2,1
45,3,2.42,1,2,Tier_3,0
3,2,0.58,1,2,Tier_3,1
22,4,3.31,2,1,Tier_1,1
44,2,2.98,0,0,Tier_3,0
2,5,1.88,1,3,Tier_3,1
24,3,1.68,0,2,Tier_2,1
34,1,4.35,2,1,Tier_2,1
27,3,4.77,1,3,Tier_3,1
55,1,1.7,2,3,Tier_2,1
41,3,1.63,2,2,Tier_2,1
1,2,3.12,0,3,Tier_2,1
8,2,4.52,4,1,Tier_1,1
23,4,2.94,0,1,Tier_2,1
38,0,4.29,0,3,Tier_1,1
6,1,2.33,2,1,Tier_1,1
22,6,3.97,2,1,Tier_3,1
25,3,7.27,0,2,Tier_2,1
18,2,1.99,1,2,Tier_2,1
